,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
339,xx438854,00   0,01  54,02  55,03  57,04  56,05  54,06  56,07  55,11
340,xx438883,00   0,01  56,02  56,03  56,04  58,05  54,06  54,07  54,11
341,xx438913,00   0,01  54,02  55,03  57,04  58,05  54,06  53,07  54,11
342,xx438942,00   0,01  55,02  54,03  59,04  70,05  53,06  56,07  54,11
343,xx438971,00   0,01  55,02  56,03  65,04  84,05  54,06  55,07  55,11
344,xx439000,00   0,01  57,02  56,03  70,04  84,05  55,06  56,07  55,11
345,xx439030,00   0,01  60,02  57,03  75,04  84,05  55,06  56,07  55,11
346,xx439059,00   0,01  62,02  58,03  76,04  79,05  59,06  59,07  56,11
347,xx439088,00   0,01  65,02  61,03  74,04  74,05  61,06  62,07  55,11
348,xx439118,00   0,01  66,02  64,03  70,04  67,05  60,06  67,07  56,11
349,xx439147,00   0,01  67,02  69,03  65,04  64,05  59,06  73,07  54,11
350,xx439176,00   0,01  65,02  69,03  63,04  59,05  56,06  75,07  55,11
351,xx439206,00   0,01  66,02  71,03  61,04  58,05  55,06  78,07  53,11
352,xx439235,00   0,01  64,02  75,03  59,04  57,05  55,06  75,07  54,11
353,xx439264,00   0,01  64,02  77,03  59,04  56,05  54,06  74,07  55,11
354,xx439293,00   0,01  62,02  78,03  60,04  58,05  54,06  72,07  55,11
355,xx439323,00   0,01  61,02  83,03  58,04  57,05  53,06  73,07  54,11
356,xx439352,00   0,01  59,02  88,03  59,04  56,05  54,06  74,07  56,11
357,xx439381,00   0,01  61,02  89,03  56,04  57,05  54,06  77,07  54,11
358,xx439411,00   0,01  59,02  93,03  58,04  56,05  54,06  79,07  56,11
359,xx439440,00   0,01  59,02  97,03  57,04  58,05  54,06  81,07  55,11
360,xx439469,00   0,01  58,02  98,03  57,04  56,05  54,06  80,07  54,11
361,xx439499,00   0,01  58,02  92,03  57,04  58,05  54,06  78,07  55,11
362,xx439528,00   0,01  58,02  77,03  57,04  56,05  55,06  69,07  91,11
363,xx439557,00   0,01  55,02  64,03  56,04  58,05  53,06  61,07  75,11
364,xx439586,00   0,01  56,02  57,03  55,04  57,05  54,06  58,07  61,11
365,xx439616,00   0,01  54,02  55,03  57,04  57,05  55,06  56,07  53,11
366,xx439645,00   0,01  56,02  57,03  55,04  53,05  55,06  56,07  53,11
367,xx439674,00   0,01  54,02  55,03  56,04  55,05  54,06  55,07  53,11
368,xx439704,00   0,01  55,02  58,03  57,04  56,05  55,06  56,07  55,11
369,xx439733,00   0,01  53,02  55,03  57,04  56,05  55,06  54,07  53,11
370,xx439762,00   0,01  55,02  55,03  55,04  55,05  53,06  55,07  54,11
371,xx439791,00   0,01  55,02  56,03  55,04  55,05  54,06  54,07  55,11
372,xx439821,00   0,01  55,02  56,03  55,04  57,05  54,06  54,07  55,11
373,xx439850,00   0,01  54,02  54,03  57,04  57,05  55,06  55,07  55,11
374,xx439879,00   0,01  55,02  57,03  56,04  57,05  56,06  55,07  56,11
375,xx439909,00   0,01  56,02  56,03  56,04  56,05  54,06  56,07  54,11
376,xx439938,00   0,01  55,02  56,03  55,04  57,05  52,06  54,07  54,11
377,xx439967,00   0,01  55,02  54,03  54,04  56,05  55,06  54,07  55,11
378,xx439997,00   0,01  54,02  54,03  58,04  56,05  55,06  54,07  55,11
379,xx440026,00   0,01  55,02  55,03  57,04  58,05  53,06  56,07  54,11
380,xx440055,00   0,01  55,02  54,03  60,04  73,05  54,06  55,07  55,11
381,xx440084,00   0,01  55,02  55,03  66,04  86,05  55,06  55,07  56,11
382,xx440114,00   0,01  55,02  55,03  70,04  86,05  56,06  56,07  55,11
383,xx440143,00   0,01  58,02  57,03  75,04  85,05  56,06  58,07  56,11
384,xx440172,00   0,01  61,02  61,03  76,04  80,05  58,06  61,07  54,11
385,xx440202,00   0,01  66,02  60,03  75,04  76,05  58,06  61,07  54,11
386,xx440231,00   0,01  71,02  62,03  72,04  70,05  58,06  65,07  55,11
387,xx440260,00   0,01  71,02  65,03  68,04  66,05  58,06  66,07  56,11
388,xx440290,00   0,01  72,02  66,03  66,04  61,05  56,06  68,07  55,11
389,xx440319,00   0,01  72,02  68,03  61,04  60,05  55,06  70,07  54,11
390,xx440348,00   0,01  70,02  69,03  61,04  58,05  54,06  70,07  54,11
391,xx440377,00   0,01  67,02  69,03  61,04  56,05  53,06  70,07  55,11
392,xx440407,00   0,01  66,02  73,03  59,04  56,05  54,06  70,07  55,11
393,xx440436,00   0,01  68,02  76,03  58,04  56,05  55,06  72,07  54,11
394,xx440465,00   0,01  65,02  80,03  57,04  58,05  54,06  75,07  52,11
395,xx440495,00   0,01  67,02  83,03  57,04  55,05  54,06  77,07  56,11
396,xx440524,00   0,01  63,02  89,03  57,04  57,05  54,06  81,07  53,11
397,xx440553,00   0,01  63,02  94,03  57,04  56,05  53,06  85,07  55,11
398,xx440583,00   0,01  57,02  96,03  56,04  56,05  55,06  85,07  55,11
399,xx440612,00   0,01  57,02  94,03  57,04  57,05  55,06  81,07  53,11
400,xx440641,00   0,01  57,02  82,03  57,04  55,05  53,06  73,07  54,11
401,xx440670,00   0,01  58,02  64,03  56,04  56,05  54,06  65,07  79,11
402,xx440700,00   0,01  56,02  58,03  58,04  56,05  54,06  57,07  62,11
403,xx440729,00   0,01  56,02  56,03  57,04  55,05  55,06  56,07  53,11
404,xx440758,00   0,01  55,02  55,03  55,04  55,05  53,06  56,07  56,11
405,xx440788,00   0,01  55,02  56,03  56,04  56,05  54,06  56,07  57,11
406,xx440817,00   0,01  56,02  56,03  56,04  57,05  54,06  56,07  54,11
407,xx440846,00   0,01  54,02  54,03  57,04  56,05  56,06  56,07  55,11
408,xx440875,00   0,01  56,02  56,03  58,04  57,05  53,06  57,07  54,11
409,xx440905,00   0,01  54,02  56,03  56,04  55,05  55,06  57,07  53,11
410,xx440934,00   0,01  55,02  54,03  55,04  58,05  55,06  58,07  55,11
411,xx440963,00   0,01  56,02  55,03  56,04  56,05  54,06  57,07  55,11
412,xx440993,00   0,01  54,02  53,03  56,04  53,05  55,06  55,07  56,11
413,xx441022,00   0,01  55,02  55,03  57,04  56,05  54,06  54,07  55,11
414,xx441051,00   0,01  55,02  56,03  57,04  55,05  55,06  56,07  55,11
415,xx441081,00   0,01  56,02  56,03  57,04  56,05  53,06  55,07  55,11
416,xx441110,00   0,01  55,02  56,03  56,04  56,05  54,06  56,07  55,11
417,xx441139,00   0,01  55,02  55,03  58,04  58,05  54,06  56,07  55,11
418,xx441168,00   0,01  55,02  54,03  61,04  74,05  55,06  56,07  55,11
419,xx441198,00   0,01  56,02  56,03  70,04  89,05  55,06  55,07  56,11
420,xx441227,00   0,01  57,02  55,03  73,04  89,05  54,06  55,07  54,11
421,xx441256,00   0,01  61,02  58,03  75,04  82,05  57,06  55,07  54,11
422,xx441286,00   0,01  66,02  60,03  73,04  74,05  56,06  58,07  54,11
423,xx441315,00   0,01  70,02  64,03  71,04  69,05  56,06  60,07  54,11
424,xx441344,00   0,01  73,02  67,03  70,04  66,05  54,06  64,07  55,11
425,xx441374,00   0,01  75,02  68,03  67,04  63,05  56,06  65,07  56,11
426,xx441403,00   0,01  74,02  69,03  63,04  60,05  56,06  68,07  55,11
427,xx441432,00   0,01  73,02  72,03  62,04  58,05  54,06  68,07  55,11
428,xx441461,00   0,01  72,02  73,03  62,04  58,05  54,06  70,07  55,11
429,xx441491,00   0,01  71,02  77,03  60,04  58,05  53,06  67,07  55,11
430,xx441520,00   0,01  69,02  77,03  60,04  57,05  54,06  68,07  65,11
431,xx441549,00   0,01  69,02  77,03  58,04  58,05  53,06  69,07  53,11
432,xx441579,00   0,01  70,02  79,03  58,04  58,05  56,06  72,07  54,11
433,xx441608,00   0,01  69,02  82,03  57,04  58,05  55,06  73,07  55,11
434,xx441637,00   0,01  70,02  84,03  60,04  56,05  54,06  77,07  53,11
435,xx441666,00   0,01  70,02  88,03  59,04  56,05  55,06  80,07  54,11
436,xx441696,00   0,01  64,02  88,03  58,04  56,05  53,06  81,07  55,11
437,xx441725,00   0,01  60,02  91,03  56,04  56,05  54,06  82,07  53,11
438,xx441754,00   0,01  58,02  86,03  57,04  57,05  56,06  77,07  55,11
439,xx441784,00   0,01  56,02  70,03  58,04  57,05  56,06  69,07  56,11
440,xx441813,0,01  56,02  61,03  57,04  56,05  53,06  61,07  79,11
441,xx441842,00   0,01  55,02  57,03  56,04  57,05  54,06  59,07  63,11
442,xx441872,00   0,01  56,02  55,03  57,04  56,05  54,06  58,07  54,11
443,xx441901,00   0,01  55,02  54,03  56,04  55,05  54,06  57,07  53,11
444,xx441930,00   0,01  56,02  56,03  57,04  57,05  53,06  57,07  54,11
445,xx441959,00   0,01  56,02  56,03  57,04  56,05  54,06  55,07  55,11
446,xx441989,00   0,01  54,02  55,03  55,04  55,05  55,06  56,07  54,11
447,xx442018,00   0,01  55,02  56,03  57,04  56,05  53,06  55,07  56,11
448,xx442047,00   0,01  56,02  55,03  57,04  57,05  54,06  56,07  55,11
449,xx442077,00   0,01  55,02  54,03  56,04  57,05  53,06  57,07  54,11
450,xx442106,00   0,01  54,02  55,03  57,04  55,05  54,06  56,07  55,11
451,xx442135,00   0,01  55,02  56,03  58,04  56,05  54,06  55,07  55,11
452,xx442165,00   0,01  55,02  55,03  58,04  55,05  54,06  55,07  55,11
453,xx442194,00   0,01  54,02  53,03  56,04  55,05  54,06  56,07  55,11
454,xx442223,00   0,01  55,02  54,03  55,04  56,05  53,06  56,07  53,11
455,xx442252,00   0,01  53,02  53,03  56,04  55,05  54,06  56,07  55,11
456,xx442282,00   0,01  55,02  54,03  57,04  55,05  55,06  56,07  55,11
457,xx442311,00   0,01  54,02  53,03  56,04  56,05  55,06  53,07  55,11
458,xx442340,00   0,01  54,02  56,03  58,04  57,05  54,06  54,07  53,11
459,0,00   0,01  55,02  55,03  59,04  67,05  55,06  54,07  55,11
460,xx442399,00   0,01  58,02  56,03  68,04  78,05  54,06  54,07  55,11
461,xx442428,00   0,01  57,02  55,03  69,04  80,05  53,06  56,07  57,11
462,xx442458,00   0,01  60,02  55,03  70,04  78,05  55,06  55,07  56,11
463,xx442487,00   0,01  64,02  59,03  72,04  74,05  53,06  57,07  54,11
464,xx442516,00   0,01  66,02  61,03  74,04  73,05  55,06  57,07  56,11
465,xx442545,00   0,01  66,02  62,03  71,04  69,05  56,06  62,07  55,11
466,xx442575,00   0,01  67,02  65,03  70,04  68,05  57,06  61,07  54,11
467,xx442604,00   0,01  68,02  67,03  68,04  65,05  55,06  63,07  55,11
468,xx442633,00   0,01  70,02  67,03  67,04  61,05  57,06  67,07  55,11
469,xx442663,00   0,01  69,02  68,03  64,04  60,05  55,06  68,07  59,11
470,xx442692,00   0,01  67,02  69,03  62,04  59,05  56,06  68,07  61,11
471,xx442721,00   0,01  68,02  72,03  62,04  60,05  56,06  70,07  63,11
472,xx442750,00   0,01  67,02  73,03  61,04  59,05  54,06  72,07  63,11
473,xx442780,00   0,01  69,02  73,03  59,04  58,05  54,06  70,07  64,11
474,xx442809,00   0,01  68,02  73,03  61,04  58,05  55,06  74,07  64,11
475,xx442838,00   0,01  65,02  75,03  60,04  58,05  54,06  75,07  68,11
476,xx442868,00   0,01  66,02  76,03  60,04  58,05  56,06  77,07  70,11
477,xx442897,00   0,01  63,02  74,03  59,04  56,05  57,06  79,07  73,11
478,xx442926,00   0,01  62,02  77,03  60,04  58,05  55,06  79,07  76,11
479,xx442956,00   0,01  58,02  75,03  59,04  58,05  54,06  85,07  83,11
480,xx442985,00   0,01  58,02  71,03  59,04  58,05  54,06  83,07  84,11
481,xx443014,00   0,01  57,02  65,03  58,04  55,05  54,06  77,07  55,11
482,xx443043,00   0,01  56,02  58,03  57,04  56,05  55,06  68,07  53,11
483,xx443073,00   0,01  54,02  57,03  57,04  56,05  54,06  60,07  54,11
484,xx443102,00   0,01  55,02  56,03  57,04  56,05  54,06  58,07  54,11
485,xx443131,00   0,01  55,02  56,03  56,04  56,05  53,06  57,07  54,11
486,xx443161,00   0,01  55,02  56,03  57,04  58,05  53,06  57,07  55,11
487,xx443190,00   0,01  55,02  54,03  57,04  56,05  53,06  56,07  56,11
488,xx443219,00   0,01  53,02  56,03  57,04  57,05  54,06  56,07  54,11
489,xx443249,00   0,01  53,02  55,03  57,04  58,05  55,06  55,07  55,11
490,xx443278,00   0,01  55,02  56,03  57,04  55,05  53,06  55,07  54,11
491,xx443307,00   0,01  54,02  54,03  57,04  57,05  54,06  55,07  54,11
492,xx443336,00   0,01  56,02  56,03  56,04  56,05  54,06  55,07  54,11
493,xx443366,00   0,01  54,02  54,03  55,04  57,05  55,06  54,07  55,11
494,xx443395,00   0,01  55,02  55,03  57,04  57,05  54,06  55,07  55,11
495,xx443424,00   0,01  54,02  55,03  58,04  58,05  55,06  54,07  54,11
496,xx443454,00   0,01  54,02  55,03  56,04  55,05  54,06  55,07  54,11
497,xx443483,00   0,01  55,02  55,03  56,04  57,05  53,06  56,07  56,11
498,xx443512,00   0,01  54,02  56,03  56,04  56,05  53,06  55,07  55,11
499,xx443541,00   0,01  55,02  55,03  58,04  55,05  53,06  54,07  55,11
500,xx443571,00   0,01  54,02  55,03  55,04  55,05  54,06  56,07  54,11
501,xx443600,00   0,01  55,02  56,03  55,04  56,05  55,06  56,07  55,11
502,xx443629,00   0,01  55,02  55,03  56,04  57,05  54,06  56,07  54,11
503,xx443659,00   0,01  55,02  55,03  55,04  56,05  54,06  55,07  55,11
504,xx443688,00   0,01  54,02  55,03  58,04  55,05  55,06  57,07  55,11
505,xx443717,00   0,01  55,02  53,03  58,04  62,05  54,06  56,07  55,11
506,xx443747,00   0,01  54,02  55,03  63,04  78,05  55,06  56,07  54,11
507,xx443776,00   0,01  57,02  55,03  69,04  84,05  54,06  55,07  54,11
508,xx443805,00   0,01  56,02  53,03  69,04  82,05  57,06  55,07  55,11
509,xx443834,00   0,01  57,02  56,03  70,04  79,05  57,06  58,07  56,11
510,xx443864,00   0,01  55,02  57,03  71,04  79,05  60,06  60,07  54,11
511,xx443893,00   0,01  58,02  56,03  71,04  77,05  58,06  64,07  55,11
512,xx443922,00   0,01  60,02  57,03  71,04  72,05  59,06  66,07  55,11
513,xx443952,00   0,01  59,02  58,03  69,04  70,05  59,06  67,07  55,11
514,xx443981,00   0,01  59,02  60,03  68,04  68,05  59,06  70,07  53,11
515,xx444010,00   0,01  59,02  58,03  64,04  64,05  59,06  70,07  54,11
516,xx444040,00   0,01  60,02  60,03  62,04  61,05  60,06  73,07  55,11
517,xx444069,00   0,01  57,02  60,03  61,04  60,05  58,06  77,07  53,11
518,xx444098,00   0,01  62,02  62,03  62,04  58,05  57,06  78,07  56,11
519,xx444127,00   0,01  59,02  64,03  60,04  57,05  55,06  81,07  55,11
520,xx444157,00   0,01  58,02  65,03  60,04  58,05  55,06  81,07  55,11
521,xx444186,00   0,01  56,02  66,03  59,04  57,05  55,06  81,07  55,11
522,xx444215,00   0,01  58,02  69,03  57,04  56,05  54,06  80,07  55,11
523,xx444245,00   0,01  58,02  71,03  57,04  56,05  55,06  81,07  54,11
524,xx444274,00   0,01  58,02  77,03  59,04  55,05  53,06  80,07  54,11
525,xx444303,00   0,01  59,02  82,03  58,04  56,05  55,06  81,07  55,11
526,xx444333,00   0,01  58,02  85,03  57,04  56,05  55,06  79,07  54,11
527,xx444362,00   0,01  59,02  89,03  57,04  57,05  54,06  73,07  56,11
528,xx444391,00   0,01  59,02  85,03  58,04  56,05  53,06  67,07  54,11
529,xx444420,00   0,01  58,02  68,03  56,04  56,05  53,06  60,07  70,11
530,xx444450,00   0,01  56,02  59,03  56,04  56,05  54,06  58,07  58,11
531,xx444479,00   0,01  55,02  58,03  56,04  55,05  53,06  55,07  55,11
532,xx444508,00   0,01  56,02  56,03  59,04  56,05  54,06  56,07  55,11
533,xx444538,00   0,01  55,02  57,03  58,04  57,05  54,06  55,07  54,11
534,xx444567,00   0,01  54,02  56,03  57,04  55,05  55,06  56,07  55,11
535,xx444596,00   0,01  55,02  56,03  56,04  57,05  55,06  55,07  56,11
536,xx444625,00   0,01  56,02  55,03  56,04  55,05  53,06  56,07  56,11
537,xx444655,00   0,01  55,02  56,03  56,04  55,05  53,06  57,07  54,11
538,xx444684,00   0,01  54,02  53,03  57,04  56,05  54,06  57,07  56,11
539,xx444713,00   0,01  54,02  54,03  59,04  56,05  55,06  57,07  55,11
540,xx444743,00   0,01  55,02  55,03  57,04  56,05  54,06  56,07  55,11
541,xx444772,00   0,01  55,02  56,03  56,04  55,05  54,06  55,07  55,11
542,xx444801,00   0,01  56,02  56,03  57,04  55,05  55,06  56,07  55,11
543,xx444831,00   0,01  56,02  56,03  56,04  56,05  54,06  56,07  54,11
544,xx444860,00   0,01  55,02  56,03  57,04  57,05  53,06  55,07  56,11
545,xx444889,00   0,01  54,02  55,03  57,04  60,05  55,06  54,07  54,11
546,xx444918,00   0,01  54,02  56,03  60,04  72,05  54,06  54,07  54,0
547,xx444948,00   0,01  56,02  56,03  66,04  82,05  54,06  55,07  53,11
548,xx444977,00   0,01  56,02  53,03  68,04  85,05  56,06  54,07  54,11
549,xx445006,00   0,01  55,02  55,03  72,04  87,05  59,06  57,07  54,11
550,xx445036,00   0,01  57,02  54,03  73,04  89,05  57,06  58,07  56,11
551,xx445065,00   0,01  57,02  56,03  75,04  90,05  59,06  58,07  57,11
552,xx445094,00   0,01  56,02  56,03  72,04  83,05  62,06  61,07  56,11
553,xx445124,00   0,01  58,02  57,03  71,04  80,05  60,06  63,07  56,11
554,xx445153,00   0,01  58,02  56,03  66,04  71,05  60,06  66,07  56,11
555,xx445182,00   0,01  59,02  58,03  64,04  68,05  58,06  69,07  55,11
556,xx445211,00   0,01  58,02  57,03  62,04  64,05  58,06  73,07  54,11
557,xx445241,00   0,01  58,02  58,03  61,04  62,05  59,06  76,07  63,11
558,xx445270,00   0,01  58,02  59,03  58,04  59,05  56,06  81,07  63,11
559,xx445299,00   0,01  58,02  62,03  58,04  58,05  57,06  88,07  55,11
560,xx445329,00   0,01  57,02  64,03  58,04  59,05  56,06  93,07  54,11
561,xx445358,00   0,01  56,02  64,03  59,04  58,05  56,06  99,07  55,11
562,xx445387,00   0,01  55,02  66,03  59,04  58,05  56,06 104,07  55,11
563,xx445416,00   0,01  57,02  63,03  58,04  57,05  55,06 103,07  54,11
564,xx445446,00   0,01  55,02  58,03  56,04  56,05  56,06  88,07  54,11
565,xx445475,00   0,01  56,02  58,03  57,04  58,05  54,06  73,07  54,11
566,xx445504,00   0,01  54,02  56,03  56,04  57,05  54,06  61,07  54,11
567,xx445534,00   0,01  54,02  56,03  57,04  56,05  55,06  58,07  55,11
568,xx445563,00   0,01  55,02  54,03  57,04  57,05  54,06  56,07  55,11
569,xx445592,00   0,01  56,02  55,03  57,04  56,05  55,06  57,07  55,11
570,xx445622,00   0,01  56,02  54,03  56,04  57,05  54,06  55,07  54,11
571,xx445651,00   0,01  55,02  55,03  58,04  57,05  54,06  55,07  55,11
572,xx445680,00   0,01  56,02  55,03  57,04  55,05  53,06  56,07  54,11
573,xx445709,00   0,01  54,02  56,03  57,04  56,05  54,06  54,07  54,11
574,xx445739,00   0,01  54,02  55,03  56,04  55,05  54,06  56,07  54,11
575,xx445768,00   0,01  54,02  55,03  55,04  55,05  54,06  57,07  55,11
576,xx445797,00   0,01  54,02  54,03  56,04  55,05  55,06  56,07  55,11
577,xx445827,00   0,01  55,02  53,03  57,04  55,05  54,06  56,07  55,11
578,xx445856,00   0,01  55,02  56,03  55,04  56,05  53,06  56,07  55,11
579,xx445885,00   0,01  55,02  58,03  56,04  58,05  54,06  54,07  55,11
580,xx445915,00   0,01  55,02  58,03  57,04  58,05  53,06  55,07  56,11
581,xx445944,00   0,01  54,02  55,03  57,04  56,05  54,06  56,07  53,11
582,xx445973,00   0,01  55,02  55,03  60,04  70,05  53,06  56,07  55,11
583,xx446002,00   0,01  56,02  56,03  67,04  91,05  55,06  55,07  55,11
584,xx446032,00   0,01  59,02  55,03  76,04  95,05  55,06  55,07  54,11
585,xx446061,00   0,01  61,02  56,03  77,04  92,05  58,06  56,07  56,11
586,xx446090,00   0,01  64,02  57,03  79,04  86,05  55,06  58,07  55,11
587,xx446120,00   0,01  65,02  60,03  77,04  79,05  58,06  59,07  56,11
588,xx446149,00   0,01  68,02  61,03  73,04  72,05  59,06  59,07  54,11
589,xx446178,00   0,01  67,02  62,03  68,04  66,05  58,06  62,07  55,11
590,xx446208,00   0,01  69,02  62,03  64,04  61,05  57,06  65,07  55,11
591,xx446237,00   0,01  67,02  65,03  61,04  57,05  56,06  65,07  53,11
592,xx446266,00   0,01  67,02  64,03  61,04  59,05  55,06  67,07  53,11
593,xx446295,00   0,01  67,02  67,03  59,04  57,05  55,06  68,07  56,11
594,xx446325,00   0,01  66,02  67,03  59,04  58,05  55,06  70,07  56,11
595,xx446354,00   0,01  68,02  70,03  59,04  55,05  54,06  78,07  54,11
596,xx446383,00   0,01  67,02  73,03  60,04  57,05  55,06  80,07  55,11
597,xx446413,00   0,01  68,02  81,03  58,04  57,05  53,06  83,07  54,11
598,xx446442,00   0,01  65,02  84,03  57,04  56,05  55,06  92,07  54,11
599,xx446471,00   0,01  59,02  87,03  59,04  55,05  56,06  95,07  56,11
600,xx446500,00   0,01  58,02  86,03  58,04  56,05  54,06  97,07  55,11
601,xx446530,00   0,01  57,02  82,03  57,04  57,05  55,06  89,07  56,11
602,xx446559,00   0,01  57,02  70,03  57,04  57,05  54,06  78,07  55,11
603,xx446588,00   0,01  57,02  61,03  57,04  55,05  54,06  66,07  70,11
604,xx446618,00   0,01  55,02  57,03  56,04  55,05  54,06  59,07  59,11
605,xx446647,00   0,01  54,02  56,03  56,04  55,05  53,06  58,07  56,11
606,xx446676,00   0,01  54,02  57,03  55,04  57,05  54,06  58,07  56,11
607,xx446706,00   0,01  56,02  55,03  57,04  56,05  54,06  57,07  57,11
608,xx446735,00   0,01  55,02  56,03  58,04  56,05  55,06  60,07  56,11
609,xx446764,00   0,01  56,02  56,03  54,04  56,05  55,06  54,07  55,11
610,xx446793,00   0,01  55,02  55,03  56,04  57,05  54,06  57,07  55,11
611,xx446823,00   0,01  55,02  53,03  56,04  56,05  54,06  56,07  56,11
612,xx446852,00   0,01  56,02  52,03  57,04  56,05  55,06  57,07  56,11
613,xx446881,00   0,01  55,02  54,03  56,04  56,05  55,06  55,07  55,11
614,xx446911,00   0,01  54,02  58,03  57,04  56,05  54,06  57,07  55,11
615,xx446940,00   0,01  55,02  57,03  55,04  55,05  54,06  55,07  55,11
616,xx446969,00   0,01  57,02  55,03  56,04  57,05  53,06  56,07  56,11
617,xx446999,00   0,01  56,02  55,03  55,04  56,05  55,06  54,07  54,11
618,xx447028,00   0,01  54,02  56,03  56,04  56,05  53,06  55,07  52,11
619,xx447057,00   0,01  55,02  56,03  56,04  59,05  54,06  55,07  55,11
620,xx447086,00   0,01  55,02  55,03  61,04  71,05  56,06  55,07  55,11
621,xx447116,00   0,01  56,02  54,03  65,04  82,05  53,06  57,07  55,11
622,xx447145,00   0,01  57,02  58,03  72,04  86,05  56,06  56,07  54,11
623,xx447174,00   0,01  58,02  55,03  75,04  88,05  57,06  56,07  55,11
624,xx447204,00   0,01  59,02  59,03  76,04  86,05  61,06  59,07  54,11
625,xx447233,00   0,01  61,02  59,03  75,04  85,05  59,06  61,07  56,11
626,xx447262,00   0,01  62,02  56,03  74,04  76,05  60,06  67,07  55,11
627,xx447291,00   0,01  62,02  58,03  70,04  70,05  59,06  66,07  52,11
628,xx447321,00   0,01  63,02  62,03  66,04  65,05  58,06  65,07  56,11
629,xx447350,00   0,01  62,02  62,03  62,04  60,05  55,06  72,07  56,11
630,xx447379,00   0,01  62,02  62,03  60,04  58,05  55,06  70,07  54,11
631,xx447409,00   0,01  61,02  65,03  60,04  58,05  56,06  74,07  55,11
632,xx447438,00   0,01  62,02  67,03  59,04  58,05  55,06  77,07  54,11
633,xx447467,00   0,01  61,02  70,03  57,04  58,05  55,06  83,07  55,11
634,xx447497,00   0,01  59,02  74,03  58,04  57,05  55,06  86,07  55,11
635,xx447526,00   0,01  61,02  79,03  58,04  56,05  56,06  93,07  55,11
636,xx447555,00   0,01  59,02  82,03  57,04  56,05  55,06  97,07  54,11
637,xx447584,00   0,0,02  85,03  57,04  56,0,06  95,07  54,11
638,xx447614,00   0,01  57,02  84,03  57,04  55,05  55,06  96,07  56,11
639,xx447643,00   0,01  57,02  78,03  57,04  57,05  54,06  83,07  56,11
640,xx447672,00   0,01  57,02  66,03  55,04  56,05  55,06  73,07  53,11
641,xx447702,00   0,01  56,02  60,03  55,04  56,05  56,06  63,07  68,11
642,xx447731,00   0,01  54,02  55,03  56,04  57,05  53,06  58,07  52,11
643,xx447760,00   0,01  56,02  53,03  56,04  57,05  54,06  58,07  55,11
644,xx447790,00   0,01  56,02  54,03  56,04  55,05  56,06  58,07  53,11
645,xx447819,00   0,01  54,02  56,03  57,04  56,05  54,06  56,07  54,11
646,xx447848,00   0,01  55,02  55,03  57,04  56,05  54,06  55,07  57,11
647,xx447877,00   0,01  56,02  53,03  56,04  58,05  54,06  56,07  57,11
648,xx447907,00   0,01  55,02  55,03  56,04  56,05  53,06  55,07  54,11
649,xx447936,00   0,01  55,02  55,03  56,04  59,05  55,06  56,07  56,11
650,xx447965,00   0,01  56,02  56,03  55,04  57,05  53,06  55,07  56,11
651,xx447995,00   0,01  56,02  56,03  56,04  54,05  53,06  56,07  56,11
652,xx448024,00   0,01  55,02  55,03  58,04  56,05  55,06  54,07  57,11
653,xx448053,00   0,01  54,02  55,03  55,04  55,05  55,06  55,07  58,11
654,xx448083,00   0,01  55,02  55,03  56,04  55,05  54,06  54,07  53,11
655,xx448112,00   0,01  54,02  54,03  56,04  57,05  53,06  53,07  55,11
656,xx448141,00   0,01  56,02  54,03  55,04  56,05  54,06  56,07  56,11
657,xx448170,00   0,01  56,02  54,03  59,04  64,05  54,06  54,07  54,11
658,xx448200,00   0,01  55,02  53,03  62,04  82,05  53,06  56,07  56,11
659,xx448229,00   0,01  57,02  54,03  70,04  91,05  55,06  56,07  56,11
660,xx448258,00   0,01  58,02  54,03  76,04  93,05  57,06  54,07  56,11
661,xx448288,00   0,01  61,02  53,03  78,04  88,05  58,06  56,07  56,11
662,xx448317,00   0,01  63,02  57,03  79,04  87,05  59,06  56,07  56,11
663,xx448346,00   0,01  64,02  59,03  78,04  78,05  58,06  59,07  55,11
664,xx448375,00   0,01  67,02  61,03  73,04  74,05  58,06  63,07  56,11
665,xx448405,00   0,01  69,02  65,03  69,04  65,05  58,06  63,07  53,11
